id,name,building_name,new_date,new_datetime,hour,load_kW,pv_kW,demand_kWh,supply_kWh,monthnew,yearnew,net_kWh,status
70921,h1,NDIR-SERT,2023-01-16,2023-01-16 09:02:04,9,13.77,12.76,0.05,2.53,1,2023,2.48,S
70930,h1,NDIR-SERT,2023-01-16,2023-01-16 10:02:07,10,23.03,17.73,1.08,1.03,1,2023,-0.05,D
70939,h1,NDIR-SERT,2023-01-16,2023-01-16 11:02:03,11,20.89,19.89,3.94,1.16,1,2023,-2.78,D
70948,h1,NDIR-SERT,2023-01-16,2023-01-16 12:02:04,12,20.66,20.13,1.15,1.04,1,2023,-0.11,D
70957,h1,NDIR-SERT,2023-01-16,2023-01-16 13:02:03,13,20.6,20.02,1.58,1.43,1,2023,-0.15,D
70966,h1,NDIR-SERT,2023-01-16,2023-01-16 14:02:02,14,25.83,18.35,5.19,0.07,1,2023,-5.12,D
70975,h1,NDIR-SERT,2023-01-16,2023-01-16 15:02:03,15,31.54,14.16,10.78,0,1,2023,-10.78,D
70984,h1,NDIR-SERT,2023-01-16,2023-01-16 16:02:03,16,26.32,8.13,15.06,0,1,2023,-15.06,D
70993,h1,NDIR-SERT,2023-01-16,2023-01-16 17:02:03,17,21.26,2.34,20.81,0,1,2023,-20.81,D
71002,h1,NDIR-SERT,2023-01-16,2023-01-16 18:02:03,18,0.36,-0.05,12.44,0,1,2023,-12.44,D
71011,h1,NDIR-SERT,2023-01-16,2023-01-16 19:02:03,19,8.61,0.01,10.02,0,1,2023,-10.02,D
71020,h1,NDIR-SERT,2023-01-16,2023-01-16 20:02:03,20,8.42,0.01,8,0,1,2023,-8,D
71029,h1,NDIR-SERT,2023-01-16,2023-01-16 21:02:03,21,4.46,0.01,6.32,0,1,2023,-6.32,D
71038,h1,NDIR-SERT,2023-01-16,2023-01-16 22:02:03,22,4.5,0.01,5.75,0,1,2023,-5.75,D
71047,h1,NDIR-SERT,2023-01-16,2023-01-16 23:02:03,23,8.05,0.01,6.71,0,1,2023,-6.71,D
71056,h1,NDIR-SERT,2023-01-17,2023-01-17 01:02:03,1,7.37,0.01,6.64,0,1,2023,-6.64,D
71065,h1,NDIR-SERT,2023-01-17,2023-01-17 02:02:03,2,7.31,0.01,6.75,0,1,2023,-6.75,D
71074,h1,NDIR-SERT,2023-01-17,2023-01-17 03:02:03,3,5.81,0.01,6.77,0,1,2023,-6.77,D
71083,h1,NDIR-SERT,2023-01-17,2023-01-17 04:02:04,4,7.62,0.01,6.48,0,1,2023,-6.48,D
71092,h1,NDIR-SERT,2023-01-17,2023-01-17 05:02:03,5,6.99,0.01,6.72,0,1,2023,-6.72,D
71101,h1,NDIR-SERT,2023-01-17,2023-01-17 06:02:03,6,7.2,0.01,6.47,0,1,2023,-6.47,D
71110,h1,NDIR-SERT,2023-01-17,2023-01-17 07:02:02,7,6.94,0.01,6.8,0,1,2023,-6.8,D
71119,h1,NDIR-SERT,2023-01-17,2023-01-17 08:02:03,8,5.77,4.14,4.94,0,1,2023,-4.94,D
71128,h1,NDIR-SERT,2023-01-17,2023-01-17 09:02:03,9,13.2,10.23,1.03,0.46,1,2023,-0.57,D
71137,h1,NDIR-SERT,2023-01-17,2023-01-17 10:02:03,10,20.42,15.39,4.54,0.05,1,2023,-4.49,D
71146,h1,NDIR-SERT,2023-01-17,2023-01-17 11:01:03,11,19.79,18.53,1.75,0.39,1,2023,-1.36,D
71155,h1,NDIR-SERT,2023-01-17,2023-01-17 12:01:02,12,21.01,18.9,1.94,0.43,1,2023,-1.51,D
71163,h1,NDIR-SERT,2023-01-17,2023-01-17 13:01:03,13,23.53,19.21,2.59,0.3,1,2023,-2.29,D
71171,h1,NDIR-SERT,2023-01-17,2023-01-17 14:01:03,14,22.51,16.87,6.08,0.01,1,2023,-6.07,D
71179,h1,NDIR-SERT,2023-01-17,2023-01-17 15:01:02,15,28.6,12.61,11.82,0,1,2023,-11.82,D
71187,h1,NDIR-SERT,2023-01-17,2023-01-17 16:01:04,16,29.43,7.04,18.42,0,1,2023,-18.42,D
71195,h1,NDIR-SERT,2023-01-17,2023-01-17 17:01:03,17,22.95,2.34,20.28,0,1,2023,-20.28,D
71210,h1,NDIR-SERT,2023-01-17,2023-01-17 19:01:03,19,11,0.01,12.83,0,1,2023,-12.83,D
71218,h1,NDIR-SERT,2023-01-17,2023-01-17 20:01:04,20,6.14,0.01,8.39,0,1,2023,-8.39,D
71226,h1,NDIR-SERT,2023-01-17,2023-01-17 21:01:03,21,6.14,0.01,6.63,0,1,2023,-6.63,D
71234,h1,NDIR-SERT,2023-01-17,2023-01-17 22:01:03,22,5.17,0.01,5.92,0,1,2023,-5.92,D
71242,h1,NDIR-SERT,2023-01-17,2023-01-17 23:01:03,23,6.26,0.01,5.87,0,1,2023,-5.87,D
71250,h1,NDIR-SERT,2023-01-18,2023-01-18 01:01:03,1,6.43,0.01,5.88,0,1,2023,-5.88,D
71258,h1,NDIR-SERT,2023-01-18,2023-01-18 02:01:03,2,6.33,0.01,5.86,0,1,2023,-5.86,D
71266,h1,NDIR-SERT,2023-01-18,2023-01-18 03:01:03,3,5.11,0.01,5.65,0,1,2023,-5.65,D
71274,h1,NDIR-SERT,2023-01-18,2023-01-18 04:01:03,4,6.24,0.01,5.79,0,1,2023,-5.79,D
71282,h1,NDIR-SERT,2023-01-18,2023-01-18 05:01:02,5,6.4,0.01,5.59,0,1,2023,-5.59,D
71290,h1,NDIR-SERT,2023-01-18,2023-01-18 06:01:03,6,6.31,0.01,5.51,0,1,2023,-5.51,D
71298,h1,NDIR-SERT,2023-01-18,2023-01-18 07:01:02,7,0.47,-0.07,5.49,0,1,2023,-5.49,D
71306,h1,NDIR-SERT,2023-01-18,2023-01-18 08:01:03,8,7.07,2.27,5.75,0,1,2023,-5.75,D
71314,h1,NDIR-SERT,2023-01-18,2023-01-18 09:01:03,9,10.52,5.44,3.44,0,1,2023,-3.44,D
71322,h1,NDIR-SERT,2023-01-18,2023-01-18 10:01:03,10,18.78,16.16,6.68,0,1,2023,-6.68,D
71330,h1,NDIR-SERT,2023-01-18,2023-01-18 11:01:03,11,27.97,18.43,6.13,0,1,2023,-6.13,D
71338,h1,NDIR-SERT,2023-01-18,2023-01-18 12:01:04,12,20.69,19.87,1.97,0.56,1,2023,-1.41,D
71346,h1,NDIR-SERT,2023-01-18,2023-01-18 13:01:04,13,20.49,18.91,1.12,0.82,1,2023,-0.3,D
71354,h1,NDIR-SERT,2023-01-18,2023-01-18 14:01:03,14,29.17,17.13,9.6,0,1,2023,-9.6,D
71362,h1,NDIR-SERT,2023-01-18,2023-01-18 15:01:03,15,33.27,13.62,13.78,0,1,2023,-13.78,D
71370,h1,NDIR-SERT,2023-01-18,2023-01-18 16:01:03,16,32.86,7.52,20.29,0,1,2023,-20.29,D
71378,h1,NDIR-SERT,2023-01-18,2023-01-18 17:01:03,17,14.05,2.31,21.79,0,1,2023,-21.79,D
71393,h1,NDIR-SERT,2023-01-18,2023-01-18 19:01:03,19,10.98,0.01,10.62,0,1,2023,-10.62,D
71401,h1,NDIR-SERT,2023-01-18,2023-01-18 20:01:03,20,8.19,0.01,9.66,0,1,2023,-9.66,D
71409,h1,NDIR-SERT,2023-01-18,2023-01-18 21:01:03,21,8.25,0.01,8.66,0,1,2023,-8.66,D
71417,h1,NDIR-SERT,2023-01-18,2023-01-18 22:01:02,22,5.19,0.01,7.75,0,1,2023,-7.75,D
71425,h1,NDIR-SERT,2023-01-18,2023-01-18 23:01:02,23,6.16,0.01,6.79,0,1,2023,-6.79,D
71433,h1,NDIR-SERT,2023-01-19,2023-01-19 01:01:02,1,6.64,0.01,6.21,0,1,2023,-6.21,D
71441,h1,NDIR-SERT,2023-01-19,2023-01-19 02:01:02,2,5.06,0.01,6,0,1,2023,-6,D
71449,h1,NDIR-SERT,2023-01-19,2023-01-19 03:01:02,3,7.18,0.01,5.64,0,1,2023,-5.64,D
71457,h1,NDIR-SERT,2023-01-19,2023-01-19 04:01:02,4,4.64,0.01,5.69,0,1,2023,-5.69,D
71465,h1,NDIR-SERT,2023-01-19,2023-01-19 05:01:02,5,6.49,0.01,5.86,0,1,2023,-5.86,D
71473,h1,NDIR-SERT,2023-01-19,2023-01-19 06:01:02,6,5.01,0.01,5.85,0,1,2023,-5.85,D
71481,h1,NDIR-SERT,2023-01-19,2023-01-19 07:01:02,7,6.45,0.1,5.57,0,1,2023,-5.57,D
71489,h1,NDIR-SERT,2023-01-19,2023-01-19 08:01:03,8,5.32,5.07,3.94,0,1,2023,-3.94,D
71497,h1,NDIR-SERT,2023-01-19,2023-01-19 09:01:02,9,11.97,11.37,0.89,0.33,1,2023,-0.56,D
71505,h1,NDIR-SERT,2023-01-19,2023-01-19 10:01:02,10,17.39,16.23,0.14,2.98,1,2023,2.84,S
71513,h1,NDIR-SERT,2023-01-19,2023-01-19 11:01:03,11,23.22,19.21,0.41,1.97,1,2023,1.56,S
71521,h1,NDIR-SERT,2023-01-19,2023-01-19 12:01:02,12,26.33,19.97,0.48,1.73,1,2023,1.25,S
71529,h1,NDIR-SERT,2023-01-19,2023-01-19 13:01:02,13,25.56,19.94,0.03,3.52,1,2023,3.49,S
71537,h1,NDIR-SERT,2023-01-19,2023-01-19 14:01:02,14,19.8,18.11,3.88,0.45,1,2023,-3.43,D
71545,h1,NDIR-SERT,2023-01-19,2023-01-19 15:01:02,15,22.37,14.02,7.94,0,1,2023,-7.94,D
71553,h1,NDIR-SERT,2023-01-19,2023-01-19 16:01:02,16,27.79,7.58,14.04,0,1,2023,-14.04,D
71561,h1,NDIR-SERT,2023-01-19,2023-01-19 17:01:02,17,18.5,2.44,15.82,0,1,2023,-15.82,D
71569,h1,NDIR-SERT,2023-01-19,2023-01-19 18:01:02,18,14.7,0,13.59,0,1,2023,-13.59,D
71577,h1,NDIR-SERT,2023-01-19,2023-01-19 19:01:02,19,9.77,0.01,11.59,0,1,2023,-11.59,D
71585,h1,NDIR-SERT,2023-01-19,2023-01-19 20:01:03,20,7.66,0.01,8.94,0,1,2023,-8.94,D
71593,h1,NDIR-SERT,2023-01-19,2023-01-19 21:01:03,21,4.51,0.01,7.39,0,1,2023,-7.39,D
71601,h1,NDIR-SERT,2023-01-19,2023-01-19 22:01:03,22,4.49,0.01,5.36,0,1,2023,-5.36,D
71609,h1,NDIR-SERT,2023-01-19,2023-01-19 23:01:04,23,4.54,0.01,5.78,0,1,2023,-5.78,D
71617,h1,NDIR-SERT,2023-01-20,2023-01-20 01:01:03,1,7.24,0.01,5.52,0,1,2023,-5.52,D
71625,h1,NDIR-SERT,2023-01-20,2023-01-20 02:01:03,2,6.09,0.01,5.59,0,1,2023,-5.59,D
71633,h1,NDIR-SERT,2023-01-20,2023-01-20 03:01:03,3,6.11,0.01,5.45,0,1,2023,-5.45,D
71641,h1,NDIR-SERT,2023-01-20,2023-01-20 04:01:03,4,6.43,0.01,5.38,0,1,2023,-5.38,D
71649,h1,NDIR-SERT,2023-01-20,2023-01-20 05:01:03,5,6.54,0.01,5.26,0,1,2023,-5.26,D
71657,h1,NDIR-SERT,2023-01-20,2023-01-20 06:01:02,6,5.68,0.01,5.28,0,1,2023,-5.28,D
71665,h1,NDIR-SERT,2023-01-20,2023-01-20 07:01:03,7,5.22,0.08,5.32,0,1,2023,-5.32,D
71673,h1,NDIR-SERT,2023-01-20,2023-01-20 08:01:03,8,6.85,4.58,5.43,0,1,2023,-5.43,D
71681,h1,NDIR-SERT,2023-01-20,2023-01-20 09:01:03,9,13.73,11.86,0.41,1.6,1,2023,1.19,S
71689,h1,NDIR-SERT,2023-01-20,2023-01-20 10:01:03,10,19.7,17.22,0.28,2.19,1,2023,1.91,S
71697,h1,NDIR-SERT,2023-01-20,2023-01-20 11:01:04,11,23.08,19.32,0.42,2.8,1,2023,2.38,S
71705,h1,NDIR-SERT,2023-01-20,2023-01-20 12:01:03,12,27.82,20.53,0.75,2.92,1,2023,2.17,S
71713,h1,NDIR-SERT,2023-01-20,2023-01-20 13:01:03,13,20.11,19.54,0.08,4.4,1,2023,4.32,S
71721,h1,NDIR-SERT,2023-01-20,2023-01-20 14:01:03,14,19.05,18.44,1.89,1.13,1,2023,-0.76,D
71729,h1,NDIR-SERT,2023-01-20,2023-01-20 15:01:03,15,26.9,14.21,7.33,0.04,1,2023,-7.29,D
71737,h1,NDIR-SERT,2023-01-20,2023-01-20 16:01:03,16,32.42,8.36,13.3,0,1,2023,-13.3,D
71745,h1,NDIR-SERT,2023-01-20,2023-01-20 17:01:03,17,16.18,2.31,17.58,0,1,2023,-17.58,D
71760,h1,NDIR-SERT,2023-01-20,2023-01-20 19:01:02,19,6.06,0.01,9.48,0,1,2023,-9.48,D
71768,h1,NDIR-SERT,2023-01-20,2023-01-20 20:01:02,20,6.7,0.01,6.75,0,1,2023,-6.75,D
71776,h1,NDIR-SERT,2023-01-20,2023-01-20 21:01:03,21,6.93,0.01,6.66,0,1,2023,-6.66,D
71784,h1,NDIR-SERT,2023-01-20,2023-01-20 22:01:04,22,6.38,0.01,6.41,0,1,2023,-6.41,D
71792,h1,NDIR-SERT,2023-01-20,2023-01-20 23:01:03,23,5.56,0.01,6.7,0,1,2023,-6.7,D
71800,h1,NDIR-SERT,2023-01-21,2023-01-21 01:01:03,1,6.66,0.01,5.54,0,1,2023,-5.54,D
71808,h1,NDIR-SERT,2023-01-21,2023-01-21 02:01:03,2,4.95,0.01,5.54,0,1,2023,-5.54,D
71816,h1,NDIR-SERT,2023-01-21,2023-01-21 03:01:03,3,6.51,0.01,5.55,0,1,2023,-5.55,D
71824,h1,NDIR-SERT,2023-01-21,2023-01-21 04:01:03,4,3.92,0.01,5.66,0,1,2023,-5.66,D
71832,h1,NDIR-SERT,2023-01-21,2023-01-21 05:01:03,5,5.92,0.01,5.85,0,1,2023,-5.85,D
71840,h1,NDIR-SERT,2023-01-21,2023-01-21 06:01:03,6,3.98,0.01,5.91,0,1,2023,-5.91,D
71848,h1,NDIR-SERT,2023-01-21,2023-01-21 07:01:03,7,5.36,0.02,5.69,0,1,2023,-5.69,D
71856,h1,NDIR-SERT,2023-01-21,2023-01-21 08:01:03,8,6.42,4.95,2.75,0.03,1,2023,-2.72,D
71864,h1,NDIR-SERT,2023-01-21,2023-01-21 09:01:04,9,18.31,11.14,0,3.72,1,2023,3.72,S
71872,h1,NDIR-SERT,2023-01-21,2023-01-21 10:01:04,10,26.76,16.17,0,8.54,1,2023,8.54,S
71880,h1,NDIR-SERT,2023-01-21,2023-01-21 11:01:04,11,31.48,19.17,0,13.05,1,2023,13.05,S
71888,h1,NDIR-SERT,2023-01-21,2023-01-21 12:01:03,12,35.78,20.85,0,14.42,1,2023,14.42,S
71896,h1,NDIR-SERT,2023-01-21,2023-01-21 13:01:04,13,35.85,20.56,0,13.95,1,2023,13.95,S
71904,h1,NDIR-SERT,2023-01-21,2023-01-21 14:01:05,14,30.64,18.33,0,12.52,1,2023,12.52,S
71912,h1,NDIR-SERT,2023-01-21,2023-01-21 15:01:04,15,20.73,14.2,0,9.24,1,2023,9.24,S
71920,h1,NDIR-SERT,2023-01-21,2023-01-21 16:01:04,16,8.58,8.31,0.62,1.22,1,2023,0.6,S
71928,h1,NDIR-SERT,2023-01-21,2023-01-21 17:01:04,17,7.81,2.62,4.28,0.03,1,2023,-4.25,D
71936,h1,NDIR-SERT,2023-01-21,2023-01-21 18:01:04,18,8.98,0.04,7.49,0,1,2023,-7.49,D
71944,h1,NDIR-SERT,2023-01-21,2023-01-21 19:01:04,19,8.04,0.01,8.25,0,1,2023,-8.25,D
71952,h1,NDIR-SERT,2023-01-21,2023-01-21 20:01:03,20,8.01,0.01,8.11,0,1,2023,-8.11,D
71960,h1,NDIR-SERT,2023-01-21,2023-01-21 21:01:04,21,7.6,0.01,8.01,0,1,2023,-8.01,D
71968,h1,NDIR-SERT,2023-01-21,2023-01-21 22:01:03,22,9.24,0.01,7.6,0,1,2023,-7.6,D
71976,h1,NDIR-SERT,2023-01-21,2023-01-21 23:01:04,23,7.59,0.01,7.56,0,1,2023,-7.56,D
71984,h1,NDIR-SERT,2023-01-22,2023-01-22 01:01:04,1,4.3,0.01,5.29,0,1,2023,-5.29,D
71992,h1,NDIR-SERT,2023-01-22,2023-01-22 02:01:04,2,5.5,0.01,5.8,0,1,2023,-5.8,D
72000,h1,NDIR-SERT,2023-01-22,2023-01-22 03:01:04,3,4.81,0.01,5.47,0,1,2023,-5.47,D
72008,h1,NDIR-SERT,2023-01-22,2023-01-22 04:01:05,4,6.2,0.01,5.48,0,1,2023,-5.48,D
72016,h1,NDIR-SERT,2023-01-22,2023-01-22 05:01:04,5,4.24,0.01,5.71,0,1,2023,-5.71,D
72024,h1,NDIR-SERT,2023-01-22,2023-01-22 06:01:04,6,6.51,0.01,5.84,0,1,2023,-5.84,D
72032,h1,NDIR-SERT,2023-01-22,2023-01-22 07:01:04,7,4.3,0.09,5.62,0,1,2023,-5.62,D
72040,h1,NDIR-SERT,2023-01-22,2023-01-22 08:01:04,8,5.67,5.48,2.66,0.08,1,2023,-2.58,D
72048,h1,NDIR-SERT,2023-01-22,2023-01-22 09:01:04,9,18.8,11.9,0,4.36,1,2023,4.36,S
72056,h1,NDIR-SERT,2023-01-22,2023-01-22 10:01:05,10,27.44,16.8,0,9.45,1,2023,9.45,S
72064,h1,NDIR-SERT,2023-01-22,2023-01-22 11:01:03,11,34.08,19.65,0,13.58,1,2023,13.58,S
72072,h1,NDIR-SERT,2023-01-22,2023-01-22 12:01:04,12,34.38,20.09,0,14.52,1,2023,14.52,S
72080,h1,NDIR-SERT,2023-01-22,2023-01-22 13:01:03,13,32.56,20.31,0,14.03,1,2023,14.03,S
72088,h1,NDIR-SERT,2023-01-22,2023-01-22 14:01:05,14,32.45,18.88,0,13,1,2023,13,S
72096,h1,NDIR-SERT,2023-01-22,2023-01-22 15:01:03,15,22.4,14.96,0,10.93,1,2023,10.93,S
72104,h1,NDIR-SERT,2023-01-22,2023-01-22 16:01:03,16,11.61,8.77,0,5.33,1,2023,5.33,S
72112,h1,NDIR-SERT,2023-01-22,2023-01-22 17:01:03,17,7.1,2.49,1.31,0.43,1,2023,-0.88,D
72120,h1,NDIR-SERT,2023-01-22,2023-01-22 18:01:07,18,6.17,0.02,5.21,0,1,2023,-5.21,D
72128,h1,NDIR-SERT,2023-01-22,2023-01-22 19:01:04,19,6.17,0.01,6.17,0,1,2023,-6.17,D
72136,h1,NDIR-SERT,2023-01-22,2023-01-22 20:01:04,20,6.17,0.01,6.39,0,1,2023,-6.39,D
72144,h1,NDIR-SERT,2023-01-22,2023-01-22 21:01:04,21,6.04,0.01,5.75,0,1,2023,-5.75,D
72152,h1,NDIR-SERT,2023-01-22,2023-01-22 22:01:03,22,5.41,0.01,5.16,0,1,2023,-5.16,D
72160,h1,NDIR-SERT,2023-01-22,2023-01-22 23:01:05,23,3.93,0.01,5.76,0,1,2023,-5.76,D
72168,h1,NDIR-SERT,2023-01-23,2023-01-23 01:01:04,1,4.18,0.01,5.23,0,1,2023,-5.23,D
72176,h1,NDIR-SERT,2023-01-23,2023-01-23 02:01:05,2,5.92,0.01,5.33,0,1,2023,-5.33,D
72184,h1,NDIR-SERT,2023-01-23,2023-01-23 03:01:03,3,3.82,0.01,5.14,0,1,2023,-5.14,D
72192,h1,NDIR-SERT,2023-01-23,2023-01-23 04:01:06,4,5.41,0.01,5.2,0,1,2023,-5.2,D
72200,h1,NDIR-SERT,2023-01-23,2023-01-23 05:01:03,5,3.51,0.01,5.1,0,1,2023,-5.1,D
72208,h1,NDIR-SERT,2023-01-23,2023-01-23 06:01:05,6,5.26,0.01,4.92,0,1,2023,-4.92,D
72216,h1,NDIR-SERT,2023-01-23,2023-01-23 07:01:05,7,3.9,0,4.87,0,1,2023,-4.87,D
72224,h1,NDIR-SERT,2023-01-23,2023-01-23 08:01:04,8,5.85,5.25,3.91,0.03,1,2023,-3.88,D
72232,h1,NDIR-SERT,2023-01-23,2023-01-23 09:01:04,9,12.9,11.88,0.03,1.6,1,2023,1.57,S
72240,h1,NDIR-SERT,2023-01-23,2023-01-23 10:01:05,10,17.41,16.93,1.34,0.53,1,2023,-0.81,D
72248,h1,NDIR-SERT,2023-01-23,2023-01-23 11:01:06,11,26.97,19.77,0.11,2.37,1,2023,2.26,S
72256,h1,NDIR-SERT,2023-01-23,2023-01-23 12:01:05,12,24.16,19.98,0.16,2.8,1,2023,2.64,S
72264,h1,NDIR-SERT,2023-01-23,2023-01-23 13:01:08,13,20.36,19.85,0,3.26,1,2023,3.26,S
72272,h1,NDIR-SERT,2023-01-23,2023-01-23 14:01:05,14,29.75,18.16,5.28,0.21,1,2023,-5.07,D
72280,h1,NDIR-SERT,2023-01-23,2023-01-23 15:01:06,15,23.76,14.22,9.8,0,1,2023,-9.8,D
72288,h1,NDIR-SERT,2023-01-23,2023-01-23 16:01:06,16,28.25,6.87,16.26,0,1,2023,-16.26,D
72296,h1,NDIR-SERT,2023-01-23,2023-01-23 17:01:05,17,11.2,2.24,15.8,0,1,2023,-15.8,D
72304,h1,NDIR-SERT,2023-01-23,2023-01-23 18:01:05,18,7.28,0.03,7.97,0,1,2023,-7.97,D
72312,h1,NDIR-SERT,2023-01-23,2023-01-23 19:01:04,19,5.77,0.01,6.69,0,1,2023,-6.69,D
72320,h1,NDIR-SERT,2023-01-23,2023-01-23 20:01:05,20,6.42,0.01,6.15,0,1,2023,-6.15,D
72328,h1,NDIR-SERT,2023-01-23,2023-01-23 21:01:04,21,4.72,0.01,6,0,1,2023,-6,D
72336,h1,NDIR-SERT,2023-01-23,2023-01-23 22:01:05,22,4.45,0.01,5.61,0,1,2023,-5.61,D
72344,h1,NDIR-SERT,2023-01-23,2023-01-23 23:01:04,23,6.14,0.01,5.88,0,1,2023,-5.88,D
72352,h1,NDIR-SERT,2023-01-24,2023-01-24 01:01:04,1,5.9,0.01,5.19,0,1,2023,-5.19,D
72360,h1,NDIR-SERT,2023-01-24,2023-01-24 02:01:06,2,6.41,0.01,5.56,0,1,2023,-5.56,D
72368,h1,NDIR-SERT,2023-01-24,2023-01-24 03:01:05,3,6.31,0.01,5.44,0,1,2023,-5.44,D
72376,h1,NDIR-SERT,2023-01-24,2023-01-24 04:01:06,4,5.93,0.01,5.69,0,1,2023,-5.69,D
72384,h1,NDIR-SERT,2023-01-24,2023-01-24 05:01:05,5,5.69,0.01,5.95,0,1,2023,-5.95,D
72392,h1,NDIR-SERT,2023-01-24,2023-01-24 06:01:04,6,6.27,0.01,5.63,0,1,2023,-5.63,D
72400,h1,NDIR-SERT,2023-01-24,2023-01-24 07:01:05,7,6.18,0.02,5.23,0,1,2023,-5.23,D
72408,h1,NDIR-SERT,2023-01-24,2023-01-24 08:01:04,8,6.28,4.65,5.17,0,1,2023,-5.17,D
72416,h1,NDIR-SERT,2023-01-24,2023-01-24 09:01:06,9,12.04,10.92,1.42,0.3,1,2023,-1.12,D
72424,h1,NDIR-SERT,2023-01-24,2023-01-24 10:01:06,10,19.43,16.24,0.04,2.86,1,2023,2.82,S
72432,h1,NDIR-SERT,2023-01-24,2023-01-24 11:01:06,11,19.66,19.2,0.04,3.12,1,2023,3.08,S
72440,h1,NDIR-SERT,2023-01-24,2023-01-24 12:01:06,12,20.68,19.64,0.52,1.82,1,2023,1.3,S
72448,h1,NDIR-SERT,2023-01-24,2023-01-24 13:01:07,13,31.88,19.21,3.76,0.83,1,2023,-2.93,D
72456,h1,NDIR-SERT,2023-01-24,2023-01-24 14:01:04,14,28.68,17.48,9.54,0,1,2023,-9.54,D
72464,h1,NDIR-SERT,2023-01-24,2023-01-24 15:01:05,15,39.53,13.68,13.9,0,1,2023,-13.9,D
72472,h1,NDIR-SERT,2023-01-24,2023-01-24 16:01:04,16,27.34,7.85,17.2,0,1,2023,-17.2,D
72480,h1,NDIR-SERT,2023-01-24,2023-01-24 17:01:04,17,27.36,2.51,21.88,0,1,2023,-21.88,D
72488,h1,NDIR-SERT,2023-01-24,2023-01-24 18:01:04,18,10.92,0.02,14.12,0,1,2023,-14.12,D
72496,h1,NDIR-SERT,2023-01-24,2023-01-24 19:01:05,19,7.68,0.01,11.49,0,1,2023,-11.49,D
72504,h1,NDIR-SERT,2023-01-24,2023-01-24 20:01:04,20,6.49,0.01,7.19,0,1,2023,-7.19,D
72512,h1,NDIR-SERT,2023-01-24,2023-01-24 21:01:05,21,6.42,0.01,7.04,0,1,2023,-7.04,D
72520,h1,NDIR-SERT,2023-01-24,2023-01-24 22:01:07,22,4.58,0.01,6.3,0,1,2023,-6.3,D
72528,h1,NDIR-SERT,2023-01-24,2023-01-24 23:01:04,23,4.1,0.01,6.52,0,1,2023,-6.52,D
72536,h1,NDIR-SERT,2023-01-25,2023-01-25 01:01:05,1,6.45,0.01,6.1,0,1,2023,-6.1,D
72544,h1,NDIR-SERT,2023-01-25,2023-01-25 02:01:05,2,6.9,0.01,6.14,0,1,2023,-6.14,D
72552,h1,NDIR-SERT,2023-01-25,2023-01-25 03:01:06,3,6.71,0.01,6.14,0,1,2023,-6.14,D
72560,h1,NDIR-SERT,2023-01-25,2023-01-25 04:01:07,4,5.41,0.01,5.83,0,1,2023,-5.83,D
72568,h1,NDIR-SERT,2023-01-25,2023-01-25 05:01:06,5,5.8,0.01,5.79,0,1,2023,-5.79,D
72576,h1,NDIR-SERT,2023-01-25,2023-01-25 06:01:04,6,6.1,0.01,5.86,0,1,2023,-5.86,D
72584,h1,NDIR-SERT,2023-01-25,2023-01-25 07:01:04,7,7.76,0.08,6.21,0,1,2023,-6.21,D
72592,h1,NDIR-SERT,2023-01-25,2023-01-25 08:01:05,8,6.59,5.4,3.89,0,1,2023,-3.89,D
72600,h1,NDIR-SERT,2023-01-25,2023-01-25 09:01:05,9,15.35,11.39,0.29,1.35,1,2023,1.06,S
72608,h1,NDIR-SERT,2023-01-25,2023-01-25 10:01:05,10,19.77,16.75,1.44,0.69,1,2023,-0.75,D
72616,h1,NDIR-SERT,2023-01-25,2023-01-25 11:01:05,11,22.77,19.82,0.97,1.31,1,2023,0.34,S
72624,h1,NDIR-SERT,2023-01-25,2023-01-25 12:01:05,12,23.61,20.3,0.13,2.73,1,2023,2.6,S
72632,h1,NDIR-SERT,2023-01-25,2023-01-25 13:01:05,13,20.07,19.56,0.62,1.91,1,2023,1.29,S
72640,h1,NDIR-SERT,2023-01-25,2023-01-25 14:01:07,14,19.64,18.25,3.33,0.27,1,2023,-3.06,D
72648,h1,NDIR-SERT,2023-01-25,2023-01-25 15:01:06,15,25.73,14.4,7.2,0.02,1,2023,-7.18,D
72656,h1,NDIR-SERT,2023-01-25,2023-01-25 16:01:06,16,26.29,8.48,12.42,0,1,2023,-12.42,D
72664,h1,NDIR-SERT,2023-01-25,2023-01-25 17:01:05,17,18.9,1.42,15.41,0,1,2023,-15.41,D
72672,h1,NDIR-SERT,2023-01-25,2023-01-25 18:01:05,18,2.04,-0.01,9.59,0,1,2023,-9.59,D
72680,h1,NDIR-SERT,2023-01-25,2023-01-25 19:01:04,19,5.99,0.01,8.04,0,1,2023,-8.04,D
72688,h1,NDIR-SERT,2023-01-25,2023-01-25 20:01:04,20,6.33,0.01,6.53,0,1,2023,-6.53,D
72696,h1,NDIR-SERT,2023-01-25,2023-01-25 21:01:05,21,4.88,0.01,6.22,0,1,2023,-6.22,D
72704,h1,NDIR-SERT,2023-01-25,2023-01-25 22:01:04,22,5.8,0.01,5.62,0,1,2023,-5.62,D
72712,h1,NDIR-SERT,2023-01-25,2023-01-25 23:01:08,23,5.62,0.01,6,0,1,2023,-6,D
72720,h1,NDIR-SERT,2023-01-26,2023-01-26 01:01:04,1,5.75,0.01,5.71,0,1,2023,-5.71,D
